job_name,work_demand,company_locale,company_name,guimo,job_salary,job_salary<=15K,demand
数据分析师,"数据分析,Tableau,SQL,数据建模",上海,掌门教育（中国）,10000人以上,17.5,FALSE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,45,FALSE,本科
数据分析师,"TABLEAUE,上市公司,五险一金,SQL,本科",上海,上海我爱我家,10000人以上,12.5,TRUE,本科
数据分析师,"商业分析,数据分析",上海,经纬恒润,1000-9999人,17.5,FALSE,本科
数据分析师,"数据分析,SQL,Python,数据清洗,数据建模",上海,高顿教育,1000-9999人,11.5,TRUE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,22.5,FALSE,本科
数据分析师,"SQL,Python,数据分析",上海,上海汉跃文化传媒有限公司,20-99人,15.5,FALSE,本科
数据分析师,"数据分析,在线教育行业,Python,SQL,Power BI",上海,轻轻教育,1000-9999人,13.5,TRUE,大专
数据分析师,"数据分析,数据治理,数据仓库,大数据平台,数据架构",上海,深圳市千凌源科技有限公司,100-299人,7,TRUE,大专
数据分析师,"数据分析,SPSS",上海,上海百秋电子商务有限公司,1000-9999人,12.5,TRUE,本科
数据分析师,"数据建模,大数据平台,BI,数据分析,数据架构",上海,上海安越企业管理咨询有限公司,100-299人,24,FALSE,本科
数据分析师,"Hive,Tableau,SQL",上海,上海我爱我家,10000人以上,12.5,TRUE,本科
数据分析师,"深度学习,需求分析,数据挖掘",上海,杭州悠可化妆品有限公司,1000-9999人,12,TRUE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,30,FALSE,本科
数据分析师,数据分析,上海,上海百秋电子商务有限公司,1000-9999人,9.5,TRUE,本科
数据分析师,"数据分析,大数据平台,舆情分析",上海,慧科讯业(北京)网络科技有限公司上海分公司,500-999人,7.5,TRUE,本科
数据分析师,数据分析,上海,大连易拓科技有限公司,20-99人,42.5,FALSE,本科
数据分析师,"数据分析,Tableau,SPSS,数据建模",上海,上海威擎信息科技有限公司,20-99人,14.5,TRUE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,30,FALSE,本科
数据分析师,数据分析,上海,上海陆杰电子科技有限公司,100-299人,12.5,TRUE,本科
数据分析师,数据分析,上海,上海人惠人力资源服务有限公司,1000-9999人,7,TRUE,大专
数据分析师,"数据分析,数据清洗,SQL,Oracle,Power BI",上海,蓝色光标-欧泰谱,100-299人,14,TRUE,本科
数据分析师,"数据分析,数据建模,需求分析",上海,和府捞面,500-999人,17.5,FALSE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,15,TRUE,本科
数据分析师,"Tableau,BI",上海,旺旺集团,10000人以上,13.5,TRUE,本科
Hadoop开发工程师,"数据分析,数据挖掘,数据建模,大数据分析,数据监控",上海,致数信息科技（上海）有限公司,20人以下,16.5,FALSE,本科
数据分析师,数据分析,上海,国金证券,1000-9999人,15,TRUE,本科
数据分析师,"数据分析,行业分析",上海,武汉猫人云商科技有限公司,1000-9999人,10.5,TRUE,大专
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,22.5,FALSE,本科
数据分析师,"数据分析,SQL,商业数据分析",上海,网鱼网咖,1000-9999人,15,TRUE,本科
数据分析师,"数据分析,大数据分析,数据采集,需求分析,行业分析",上海,上海榕智市场营销策划股份有限公司,100-299人,6,TRUE,大专
数据分析师,"大数据分析,数据分析,数据挖掘",上海,特朗思大宇宙,1000-9999人,12.5,TRUE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,22.5,FALSE,本科
数据分析师,"数据分析,数据挖掘,BI,SQL,数据清洗",上海,叽里呱啦文化传播(上海)有限公司,1000-9999人,14,TRUE,本科
数据分析师,,上海,深圳市世联土地房地产评估有限公司上海分公司,100-299人,6,TRUE,大专
数据分析师,"数据分析,Oracle,MySQL,零售,数据洞察",上海,数云,500-999人,11.5,TRUE,本科
数据分析师,"社会热点,数据运营分析,产品运营,内容运营,新闻",上海,亿达信息,1000-9999人,9,TRUE,本科
数据分析师,,上海,北京字节跳动科技有限公司,10000人以上,32.5,FALSE,本科
前端开发,数据分析,上海,蓝米(上海)信息技术有限公司,1000-9999人,7,TRUE,本科
数据分析师,"行业分析,需求分析",上海,浙江一鸣食品股份有限公司,1000-9999人,20,FALSE,本科
数据分析师,"SQL,SAS,SPSS,数据运营",上海,上海二三四五网络科技有限公司,500-999人,11,TRUE,本科
数据分析师,"商业分析,数据挖掘,行业分析",上海,上海百秋电子商务有限公司,1000-9999人,22.5,FALSE,本科
数据分析师,"SQL,行业数据分析,教育行业,Python,数据统计",上海,高顿教育,1000-9999人,12.5,TRUE,本科
数据分析师,数据分析,上海,厦门象屿金象控股集团有限公司,100-299人,12.5,TRUE,本科
数据分析师,"质量管理,改善提案,精益改善,精益生产,精益管理",上海,先导智能,1000-9999人,8,TRUE,大专
数据分析师,"大客户代表,日本人,数据分析师",上海,大连凯沃企业管理咨询有限公司,100-299人,30,FALSE,本科
数据分析师,"数据分析,标准体系",上海,亚士创能,1000-9999人,10.5,TRUE,本科
数据分析师,"数据统计分析,市场研究,定量研究,SPSS,excel",上海,北京云思信息科技有限公司,20-99人,4.5,TRUE,本科
数据分析师,人力数据分析,上海,魔域投资,500-999人,9,TRUE,本科
Hadoop开发工程师,数据统计分析,上海,旺旺集团,10000人以上,10.5,TRUE,本科
数据分析师,"SQL,需求分析",上海,杭州数云信息技术有限公司上海分公司,500-999人,11.5,TRUE,本科
数据分析师,"房产调研,数据录入",上海,深圳市世联土地房地产评估有限公司上海分公司,100-299人,6.5,TRUE,大专
数据分析师,数据分析,上海,贝塔斯曼,1000-9999人,10,TRUE,本科
数据分析师,"数据分析,ETL,SQL",上海,永诚财产保险股份有限公司,1000-9999人,17.5,FALSE,本科
数据分析师,"数据挖掘,数据建模,数据分析,Hive,大数据分析",上海,上海仕宸企业管理咨询有限公司,20人以下,37.5,FALSE,本科
其他职业,"数据挖掘,数据仓库,数据治理,数据监控",上海,上海占方信息科技有限公司,100-299人,9,TRUE,大专
数据分析师,数据分析,上海,上海威田资产管理有限公司,100-299人,7,TRUE,大专
数据分析师,"数据分析,数据挖掘,数据仓库,数据建模",上海,埃摩森,1000-9999人,4.5,TRUE,本科
其他职业,"行业分析,数据清洗,需求分析,数据治理,大数据分析",上海,跨越速运,10000人以上,12.5,TRUE,本科
Hadoop开发工程师,"Tableau,大数据开发",上海,上海浩方信息技术有限公司北京分公司,500-999人,25,FALSE,本科
数据分析师,"数据分析,需求分析",上海,华瑞保险销售有限公司,1000-9999人,13.5,TRUE,本科
数据分析师,数据分析,上海,南京飞勒克工业设备有限公司,100-299人,9,TRUE,本科
数据分析师,"需求分析,数据模型",上海,长亮科技,1000-9999人,15,TRUE,本科
数据分析师,数据分析,上海,鼎晶生物,20-99人,11.5,TRUE,本科
数据分析师,数据分析,上海,永诚财产保险股份有限公司,1000-9999人,12.5,TRUE,本科
数据分析师,"SQL Server,大数据分析,Python",上海,京东商城总部,10000人以上,25,FALSE,本科
Hadoop开发工程师,"数据分析,数据清洗,Python,SQL,数据建模",上海,上海挚飞信息科技有限公司,20-99人,12,TRUE,本科
数据分析师,"大数据,数据挖掘,车联网,机器学习",上海,经纬恒润,1000-9999人,17.5,FALSE,本科
数据分析师,"Tableau,行业分析,数据清洗,SQL,数据分析",上海,上海康耐仕人力资源服务有限公司,20-99人,9.5,TRUE,本科
数据分析师,数据分析,上海,上海中智项目外包咨询服务有限公司,1000-9999人,17.5,FALSE,本科
数据分析师,"数据建模,数据清洗,大数据分析",上海,卫宁健康,1000-9999人,16,FALSE,本科
Hadoop开发工程师,"数据分析,数据治理体系,指标体系,数据架构梳理方法、",上海,软通动力信息技术(集团)股份有限公司,10000人以上,37.5,FALSE,本科
其他职业,"数据集市,数据监控,数据分析",上海,跨越速运,10000人以上,12.5,TRUE,本科
其他后端开发工程师,数据分析,上海,微创医疗,1000-9999人,25,FALSE,本科
数据分析师,SQL,上海,华钦科技,1000-9999人,11.5,TRUE,大专
数据分析师,数据分析,上海,中国联通上海分公司,1000-9999人,17.5,FALSE,本科
数据分析师,数据分析,上海,旺旺集团,10000人以上,6,TRUE,本科
Hadoop开发工程师,"大数据分析,数据挖掘,Hadoop,数据建模",上海,上海金亥通信设备有限公司,100-299人,22.5,FALSE,硕士
数据分析师,"数据分析,主数据维护",上海,上海中智项目外包咨询服务有限公司,1000-9999人,7,TRUE,本科
数据分析师,数据分析,上海,慧博云通科技股份有限公司,1000-9999人,25,FALSE,本科
数据分析师,双休,上海,人瑞集团,500-999人,5.5,TRUE,中专/中技
数据分析师,数据分析,上海,上海宝尊电子商务有限公司,1000-9999人,15,TRUE,大专
其他职业,数据分析,上海,深圳市拓保软件有限公司,1000-9999人,12.5,TRUE,本科
数据分析师,数据分析,上海,清美绿色食品,1000-9999人,6.5,TRUE,大专
Hadoop开发工程师,"Tableau,SQL,Power BI",上海,软通动力信息技术(集团)股份有限公司,10000人以上,25,FALSE,本科
数据分析师,"数据分析,数据清洗",上海,江苏恒瑞医药股份有限公司,10000人以上,9.5,TRUE,本科
数据分析师,数据分析,上海,苏州人瑞永道人力资源服务有限公司,,11,TRUE,大专
数据分析师,数据分析,上海,上海宝尊电子商务有限公司,1000-9999人,10,TRUE,大专
数据分析师,"数据分析,数据挖掘,Python,SPSS,MySQL",上海,万宝盛华人力资源(中国)有限公司常熟分公司,10000人以上,12.5,TRUE,本科
数据分析师,"数据分析,需求分析,采购数据分析",上海,上海揽越建设集团有限公司,500-999人,7,TRUE,大专
数据分析师,"数据分析,SQL Server",上海,嘉驰国际,1000-9999人,22.5,FALSE,本科
数据分析师,数据分析,上海,上海宝尊电子商务有限公司,1000-9999人,10,TRUE,大专
数据分析师,数据分析,上海,恒大新能源科技集团有限公司,1000-9999人,17.5,FALSE,本科
数据分析师,"Tableau,数据分析,数据建模,机器学习,数据挖掘",上海,深圳九零八零信息技术有限公司,100-299人,7,TRUE,大专
其他职业,"商业数据分析,背景调查,人力资源服务,分析员",上海,埃摩森,1000-9999人,5.5,TRUE,本科
数据分析师,"数据挖掘,Python,数据分析,SQL",上海,南昌传发金融信息服务有限公司,1000-9999人,9,TRUE,本科
数据分析师,数据分析,上海,上海名珏网络科技有限公司,20-99人,7,TRUE,中专/中技
其他职业,"商业数据分析,人力资源服务,背景调查,分析员",上海,埃摩森,1000-9999人,5.5,TRUE,本科
数据分析师,"数据分析,BI,MySQL,SQL",上海,上海本臻供应链管理有限公司,20-99人,6.5,TRUE,大专
数据分析师,数据分析,上海,上海视互力商贸有限公司,100-299人,7,TRUE,大专
数据分析师,数据分析,上海,东浩人力资源,100-299人,6.5,TRUE,本科
数据分析师,"数据分析,数据挖掘,机器学习,Python",上海,南京市慧格一诺商务管理咨询有限公司,100-299人,45,FALSE,硕士
Hadoop开发工程师,"数据分析,数据挖掘,数据采集,SQL Server,Oracle",上海,北京泛鹏天地科技股份有限公司,500-999人,12.5,TRUE,本科
其他职业,MySQL,上海,博彦科技,10000人以上,30,FALSE,本科
数据分析师,"数据分析,行业分析",上海,北京外企人力资源服务有限公司1,500-999人,15,TRUE,本科
数据分析师,"数据分析,数据挖掘,数据清洗,数据建模,机器学习",上海,美林数据技术股份有限公司,500-999人,15,TRUE,本科
数据分析师,数据分析,上海,中美联泰大都会人寿保险有限公司,1000-9999人,21.5,FALSE,本科
数据分析师,"需求分析,SQL,Python,大数据分析,大数据平台",上海,康嘉信息,20-99人,11.5,TRUE,本科
数据分析师,office,上海,上海思勃商务咨询有限公司,20-99人,7,TRUE,本科
数据分析师,数据分析,上海,京北方,10000人以上,15.5,FALSE,本科
数据分析师,"数据分析,数据清洗",上海,上海人惠人力资源服务有限公司,1000-9999人,5,TRUE,大专
Hadoop开发工程师,"Python,BI",上海,国泰财产保险有限责任公司,500-999人,18,FALSE,本科
其他职业,"商业分析,行业分析,舆情分析",上海,江融信,100-299人,16,FALSE,本科
数据分析师,双休,上海,人瑞集团,500-999人,5.5,TRUE,中专/中技
数据分析师,数据分析,上海,京东物流华东区域分公司,1000-9999人,12.5,TRUE,大专
数据分析师,"数据分析,Python,数据挖掘",上海,软中信息,100-299人,13,TRUE,本科
数据分析师,数据分析,上海,中国大地财产保险股份有限公司宁波分公司(保险部),10000人以上,6.5,TRUE,本科
数据分析师,"数据分析,数据挖掘,数据仓库",上海,上海帜讯信息技术股份有限公司,100-299人,20,FALSE,本科
数据分析师,双休,上海,人瑞集团,500-999人,5.5,TRUE,中专/中技
数据分析师,"数据分析,数据清洗",上海,上海人惠人力资源服务有限公司,1000-9999人,5,TRUE,大专
数据分析师,"数据清洗,Python,MySQL,SQL Server,数据处理",上海,上海嘉勉信息技术有限公司,20-99人,6,TRUE,大专
其他职业,数据分析,上海,跨越速运,10000人以上,12.5,TRUE,本科
Hadoop开发工程师,无,上海,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,12.5,TRUE,本科
Hadoop开发工程师,"数据挖掘,数据分析,SQL",上海,太平金科,1000-9999人,20,FALSE,本科
数据分析师,"数据分析,数据清洗",上海,上海人惠人力资源服务有限公司,1000-9999人,5,TRUE,大专
数据分析师,数据分析,上海,喜士多,1000-9999人,12.5,TRUE,本科
其他职业,"数据分析,大数据分析,商业数据分析,数据监控",上海,跨越速运,10000人以上,12.5,TRUE,本科
数据分析师,"行业分析,数据分析",上海,宏信建发,1000-9999人,15,TRUE,本科
数据分析师,"数据分析,数据采集,excel,POWERPIVOT,数据清理与加工",上海,上海紫燕食品股份有限公司,1000-9999人,7.5,TRUE,大专
Hadoop开发工程师,"推广数据运营,电商数据运营,行业数据分析,数据银行,策略中心",上海,上海丽人丽妆化妆品有限公司,1000-9999人,17.5,FALSE,本科
其他职业,"数据分析,数据挖掘,大数据分析,商业分析",上海,跨越速运,10000人以上,11.5,TRUE,本科
数据分析师,"数据分析,SQL,MySQL",上海,科锐国际,1000-9999人,12.5,TRUE,本科
数据分析师,"数据分析,MySQL,SQL",上海,上海简维软件科技有限公司,20-99人,15,TRUE,本科
数据分析师,数据分析,上海,上海灯冉实业有限公司,300-499人,22.5,FALSE,本科
数据分析师,无,上海,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,7,TRUE,本科
Hadoop开发工程师,"BI,数据挖掘,数据分析,数据建模,大数据平台",上海,国金证券,1000-9999人,24,FALSE,本科
数据分析师,数据挖掘,上海,格林豪泰酒店（中国）有限公司,10000人以上,15,TRUE,本科
数据分析师,"数据分析,行业分析,需求分析,大数据平台,精准推荐",上海,上海链家地产,10000人以上,12.5,TRUE,本科
数据分析师,数据分析,上海,外企德科,1000-9999人,9,TRUE,本科
其他职业,"行业分析,数据分析",上海,上海金积测控系统有限公司,100-299人,9.5,TRUE,大专
数据分析师,"行业分析,商业分析,需求分析",上海,好未来,10000人以上,17.5,FALSE,本科
数据分析师,"SQL,Python,大数据分析",上海,玛泽咨询(上海)有限公司,100-299人,40,FALSE,本科
数据分析师,"数据分析,数据中台",上海,红星美凯龙,10000人以上,9,TRUE,本科
Hadoop开发工程师,"需求分析,数据挖掘",上海,中国银联,1000-9999人,25,FALSE,本科
数据分析师,无,上海,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,9,TRUE,本科
其他职业,需要持有投顾证,上海,海南港澳资讯产业股份有限公司上海分公司,500-999人,17.5,FALSE,本科
数据分析师,"数据分析,数据清洗",上海,上海人惠人力资源服务有限公司,1000-9999人,5,TRUE,大专
数据分析师,"数据分析,Python,数据清洗,SQL,数据建模",上海,中科聚信信息技术(北京)有限公司,100-299人,25,FALSE,本科
数据分析师,"数据分析,BI,SQL",上海,携程集团,10000人以上,12.5,TRUE,硕士
数据分析师,数据分析,上海,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,7,TRUE,本科
数据分析师,"数据分析,数据清洗",上海,上海人惠人力资源服务有限公司,1000-9999人,5,TRUE,大专
Hadoop开发工程师,"行业分析,SQL,商业分析,需求分析,数据建模",上海,小零科技,100-299人,17,FALSE,本科
其他职业,SQL,上海,交银企业管理服务(上海)有限公司,1000-9999人,18.5,FALSE,本科
其他职业,数据分析,上海,科锐国际,1000-9999人,12.5,TRUE,本科
数据分析师,"数据分析,SQL",上海,塔塔信息技术(中国)股份有限公司上海分公司,10000人以上,4.5,TRUE,大专
数据分析师,"汽车行业,售后服务",上海,上海中智项目外包咨询服务有限公司,1000-9999人,10.5,TRUE,本科
数据分析师,Python,上海,旺旺集团,10000人以上,17.5,FALSE,本科
数据分析师,"量化分析,量化策略,基本面择时,风格与行业轮动开发",上海,国金证券,1000-9999人,25,FALSE,硕士
Hadoop开发工程师,数据采集,上海,中国银联,1000-9999人,25,FALSE,本科
其他职业,舆情分析,上海,展讯通信（上海）有限公司,1000-9999人,30,FALSE,本科
数据分析师,"数据分析,数据清洗",上海,上海人惠人力资源服务有限公司,1000-9999人,5,TRUE,大专
其他职业,"统计学,数据分析",上海,欣和企业,1000-9999人,17.5,FALSE,本科
数据分析师,"数据分析,数据采集,大数据分析",上海,上海顾翔制冷设备有限公司,20-99人,5.5,TRUE,大专
数据分析师,数据分析,上海,上海思勃商务咨询有限公司,20-99人,7,TRUE,本科
数据分析师,"数据分析,产品运营",上海,西部证券,1000-9999人,15.5,FALSE,硕士
数据分析师,"数据分析,SQL,Hive",上海,狄邦教育,1000-9999人,12.5,TRUE,本科
数据分析师,"数据分析,数据挖掘,数据清洗,数据建模,大数据分析",上海,上海识装信息科技有限公司,1000-9999人,12.5,TRUE,大专
数据分析师,数据统计分析,上海,上海古道商务咨询有限公司,100-299人,7,TRUE,本科
其他职业,"数据分析,数据挖掘,数据仓库,大数据分析",上海,上海占方信息科技有限公司,100-299人,7,TRUE,大专
Hadoop开发工程师,"Python,数据采集,数据建模,数据挖掘",上海,吉祥航空,1000-9999人,17.5,FALSE,本科
其他职业,商业分析,上海,北京字节跳动科技有限公司,10000人以上,37.5,FALSE,高中
数据分析师,数据分析,上海,传音控股,10000人以上,12.5,TRUE,本科
数据分析师,"数据分析,数据挖掘",上海,顺丰速运,20-99人,17.5,FALSE,本科
Hadoop开发工程师,"Python,数据建模,数据挖掘",上海,中国电子科技集团公司第三十六研究所,1000-9999人,22.5,FALSE,博士
其他职业,数据分析,上海,东浩人力资源,100-299人,9,TRUE,本科
其他职业,投资分析,上海,上海世基投资顾问有限公司,1000-9999人,25,FALSE,本科
数据分析师,"数据分析,大数据平台",上海,江西煌上煌集团食品股份有限公司,1000-9999人,7,TRUE,大专
数据分析师,数据分析,上海,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,7,TRUE,大专
数据分析师,数据分析,上海,新大陆科技集团有限公司,1000-9999人,18,FALSE,本科
Hadoop开发工程师,"数据挖掘,需求分析,数据采集,数据建模,数据批处理分析",上海,中联重科,10000人以上,15,TRUE,本科
Hadoop开发工程师,"BI,报表开发,Tableau,PowerBI",上海,上海西信,100-299人,17.5,FALSE,本科
其他职业,数据分析,上海,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,5,TRUE,本科
数据分析师,"数据仓库,数据库,数据库开发,ETL",上海,上海天正智能数据服务有限公司,100-299人,12.5,TRUE,本科
数据分析师,"数据治理,Oracle,SQL,数据仓库,银行",上海,长亮科技,1000-9999人,18,FALSE,本科
数据分析师,"数据分析,数据挖掘,数据仓库",上海,光大证券,1000-9999人,25,FALSE,本科
其他职业,"Python,数据分析",上海,上海外服杰浦企业管理有限公司,100-299人,9.5,TRUE,大专
数据分析师,"数据建模,大数据分析,数据分析,回归分析",上海,鑫车投资(上海)有限公司,1000-9999人,8,TRUE,大专
数据分析师,"Tableau,数据分析",上海,特斯拉汽车,500-999人,12.5,TRUE,本科
数据分析师,数据分析,上海,上海久光百货有限公司,500-999人,9.5,TRUE,大专
数据分析师,"BI,数据分析",上海,上海太太乐食品有限公司西安分公司,20-99人,12.5,TRUE,本科
其他职业,数据分析,上海,华钦科技,1000-9999人,22,FALSE,本科
数据分析师,数据分析,上海,贵酿酒业,1000-9999人,15,TRUE,本科
Hadoop开发工程师,"数据分析,大数据分析,需求分析,数据挖掘",上海,上海金亥通信设备有限公司,100-299人,30,FALSE,硕士
数据分析师,"数据分析,SQL,R语言,Python,SAS",上海,IQVIA艾昆纬,10000人以上,20,FALSE,本科
数据分析师,"数据分析,ＥＸＣＥＬ",上海,上海通泽广告有限公司,100-299人,9,TRUE,大专
数据分析师,"数据分析,数据挖掘",上海,北京魔小方人力资源服务有限公司上海分公司,300-499人,9,TRUE,大专
其他职业,"金融业,证券从业资格证,股票市场,证券投资咨询资格证,证券分析师资格证",上海,上海牵敬实业有限公司,1000-9999人,30,FALSE,本科
数据分析师,"数据清洗,需求分析,数据分析",上海,媛福达食品,100-299人,12.5,TRUE,本科
其他职业,"Java,数据分析",上海,中国天楹,1000-9999人,11.5,TRUE,本科
数据分析师,"Power BI,SQL",上海,上海乾合文化传播有限公司,100-299人,17.5,FALSE,本科
数据分析师,"数据分析,数据建模,数据仓库,模型设计",上海,华讯网络系统有限公司,1000-9999人,15,TRUE,本科
Hadoop开发工程师,数据分析,上海,上海数慧系统技术有限公司,500-999人,8.5,TRUE,本科
数据分析师,数据分析,上海,携程集团,10000人以上,12.5,TRUE,学历不限
数据分析师,"Tableau,行业分析",上海,北京尚尚签科技有限公司,500-999人,17,FALSE,本科
数据分析师,"数据分析,人力资源,HR",上海,东方福利网,1000-9999人,13.5,TRUE,本科
数据分析师,"数据分析,大数据分析",上海,万帮数字能源股份有限公司,1000-9999人,30,FALSE,本科
其他职业,"数据分析,Oracle,SQL,数据建模,模型设计",上海,鑫车投资(上海)有限公司,1000-9999人,27.5,FALSE,本科
数据分析师,"大数据平台,需求分析,数据治理",上海,上海浦东发展银行信用卡中心,1000-9999人,9,TRUE,本科
其他职业,"SQL,商业分析,Python",上海,国泰财产保险有限责任公司,500-999人,35,FALSE,本科
数据分析师,"Python,VBA,excel,MACRO",上海,阿尔泰克,1000-9999人,25,FALSE,本科
数据分析师,"数据分析,数据治理,SQL,BI",上海,上海起航企业管理咨询股份有限公司,1000-9999人,15,TRUE,本科
数据分析师,"数据分析,模型设计,商业数据分析",上海,上海百秋电子商务有限公司,1000-9999人,9,TRUE,大专
Hadoop开发工程师,"遥感,arcgis",上海,遥聚信息服务(上海)有限公司,100-299人,15,TRUE,本科
数据分析师,"市场专员,数据分析",上海,铂略咨询,100-299人,12.5,TRUE,本科
数据分析师,,上海,上海百秋电子商务有限公司,1000-9999人,9,TRUE,本科
Hadoop开发工程师,"数据分析,数据挖掘,数据架构",上海,北京君林科技有限公司,20-99人,22.5,FALSE,本科
数据分析师,"数据挖掘,数据采集,数据分析,商业数据分析,大数据分析",上海,北京兴长信达科技发展有限公司,1000-9999人,15,TRUE,本科
数据分析师,"数据分析,爬虫",上海,上海好米畈电子商务有限公司,20-99人,8,TRUE,学历不限
数据分析师,"数据分析,行业分析",上海,盈天讯,100-299人,7,TRUE,大专
数据分析师,数据分析,上海,上海中芯国际,1000-9999人,12.5,TRUE,本科
数据分析师,"数据分析,数据挖掘,商业分析,商业数据分析,需求分析",上海,上海卓专管理咨询有限公司,20人以下,6.5,TRUE,本科
数据分析师,"数据分析,MySQL,医疗,HIS,Oracle",上海,深圳樱吉尔企业咨询管理有限公司,20-99人,34,FALSE,本科
数据分析师,数据管理,上海,上海有临医药科技有限公司,100-299人,25,FALSE,本科
Hadoop开发工程师,"Tableau,SQL,数据采集,MySQL",上海,天津酷码数据科技有限公司,100-299人,9,TRUE,本科
其他职业,"证券分析,证券从业资格证",上海,上海汇正财经顾问有限公司,500-999人,7,TRUE,本科
数据分析师,"数据分析,行业分析",上海,盈天讯,100-299人,7,TRUE,大专
数据分析师,"数据分析,Python",上海,上海屹聘企业管理咨询有限公司,100-299人,30,FALSE,本科
数据分析师,"CRM,用户分析,会员分析",上海,上海路捷鲲驰集团股份有限公司,1000-9999人,9,TRUE,大专
数据分析师,"需求分析,行业分析,商业数据分析",上海,上海瑞房房地产经纪有限公司,300-499人,6.5,TRUE,本科
数据分析师,"数据分析,Tableau,Python,SQL",上海,万宝盛华人力资源(中国)有限公司常熟分公司,10000人以上,12.5,TRUE,本科
数据分析师,"MATLAB,Python,机器学习,神经网络",上海,南京思影科技有限公司,20人以下,15,TRUE,本科
数据分析师,"数据分析,商业数据分析",上海,贝塔斯曼,1000-9999人,8.5,TRUE,本科
数据分析师,数据分析,上海,上海斯缔尔商务信息咨询有限公司,20人以下,7,TRUE,大专
数据分析师,"数据分析,SAP,供应链",上海,塔塔信息技术(中国)股份有限公司上海分公司,10000人以上,10,TRUE,本科
数据分析师,"数据分析,数据挖掘",上海,杭州悠可化妆品有限公司,1000-9999人,14,TRUE,本科
其他职业,"数据分析,Tableau,SQL,商业数据分析",上海,上海紫途电子商务有限公司,10000人以上,37.5,FALSE,本科
数据分析师,数据分析,上海,安徽闳瑞幸成信息技术有限公司,300-499人,7.5,TRUE,大专
数据分析师,数据分析,上海,上海郑隆汽车(集团)有限公司,100-299人,8,TRUE,中专/中技
数据分析师,"大数据平台,SQL,Python,SAS,Linux",上海,上海海万信息科技股份有限公司,1000-9999人,12.5,TRUE,本科
数据分析师,"数据分析,数据建模,需求分析,商业数据分析,数据集市",上海,山东华业投资集团有限公司,500-999人,40,FALSE,本科
数据分析师,"数据分析,Python,数据清洗",上海,中星微电子有限公司,500-999人,32.5,FALSE,本科
其他职业,"宏观分析,直播上镜",上海,上海汇正财经顾问有限公司,500-999人,13,TRUE,本科
Hadoop开发工程师,数据分析,上海,上海正瀛资产管理有限公司,20-99人,9,TRUE,大专
前端开发,无,上海,上海千永电子商务有限公司,100-299人,7,TRUE,大专
Hadoop开发工程师,"数据分析,数据建模",上海,华熙生物,1000-9999人,15,TRUE,本科
数据分析师,"数据建模,数据分析,Python",上海,上海资信有限公司,100-299人,16,FALSE,硕士
Hadoop开发工程师,"数据分析,数据挖掘,Python,数据清洗,BI",上海,远东控股集团,10000人以上,60,FALSE,本科
数据分析师,"数据建模,数据挖掘,需求分析,数据采集,商业分析",上海,游族网络,500-999人,35,FALSE,本科
数据分析师,数据分析,上海,上海服装(集团)有限公司,1000-9999人,13.5,TRUE,本科
数据分析师,"SQL,Java,Hadoop,Spark",上海,上海永禾睿资产管理有限公司,100-299人,17.5,FALSE,本科
数据分析师,"数据分析,需求分析,数据挖掘,数据建模,大数据分析",上海,上海朵安诺电子商务有限公司,20-99人,12,TRUE,本科
数据分析师,"数据分析,商业数据分析",上海,复星联合健康保险,300-499人,15,TRUE,本科
其他职业,"宏观分析,行业研究,投资分析",上海,上海沃珑港投资管理合伙企业(有限合伙),20人以下,12,TRUE,本科
数据分析师,数据清洗,上海,RET睿意德,100-299人,6,TRUE,大专
其他职业,"数据分析,需求分析",上海,上海澄域环保工程有限公司,20-99人,12,TRUE,大专
数据分析师,数据分析,上海,上海塔人网络科技股份有限公司,100-299人,12.5,TRUE,学历不限
数据分析师,"数据分析,Python",上海,上海市质协用户评价中心,100-299人,10.5,TRUE,本科
数据分析师,数据分析,上海,奥维思,10000人以上,7,TRUE,大专
数据分析师,"数据分析,MySQL,Python",上海,安科瑞,500-999人,10.5,TRUE,本科
数据分析师,"数据分析,电子商务,EC,日语,excel",上海,上海材至投资管理有限公司,20人以下,7,TRUE,大专
数据分析师,"Python,数据分析",上海,上海海万信息科技股份有限公司,1000-9999人,9,TRUE,本科
其他职业,"需求分析,模型设计,数据分析,SQL",上海,浙江时空道宇科技有限公司上海分公司,100-299人,13,TRUE,本科
Hadoop开发工程师,"数据分析,数据挖掘,大数据分析,机器学习,爬虫",上海,上海棉豆电子商务有限公司,20人以下,9,TRUE,大专
数据分析师,数据分析,上海,上海瑞房房地产经纪有限公司,300-499人,6.5,TRUE,本科
