id,job_name,work_demand,company_locale,company_name,guimo,job_salary,job_salary_fif,demand
7584,Hadoop开发工程师,"Hadoop,数据库开发",深圳,安正软件,100-299人,14,TRUE,本科
7585,Hadoop开发工程师,"Python,数据库,数据处理,大数据分析,Scala",深圳,深圳市拓保软件有限公司,1000-9999人,16.5,FALSE,大专
7586,数据分析师,"数据仓库,SQL Server,ORACLE数据库开发,Informatica",深圳,深圳市德科信息技术有限公司,1000-9999人,13,TRUE,本科
7587,Hadoop开发工程师,"Linux,Python,Hadoop",深圳,深圳市睿服科技有限公司,500-999人,17.5,FALSE,本科
7588,数据分析师,"数据架构,架构设计,数据仓库,数据挖掘",深圳,深圳任展管理咨询有限公司,20-99人,75,FALSE,本科
7589,Hadoop开发工程师,"MySQL,Oracle,SQLServer,数据仓库,数据架构",深圳,天云聚合,20-99人,10,TRUE,本科
7590,数据分析师,"数据仓库,数据库,Python",深圳,老百姓大药房,10000人以上,9,TRUE,大专
7591,DBA,"ETL,Hadoop,数据仓库,数据库,数据库开发",深圳,深圳市德科信息技术有限公司,1000-9999人,13.5,TRUE,本科
7592,Hadoop开发工程师,"数据仓库,SQL,数据库开发",深圳,深圳市睿服科技有限公司,500-999人,15.5,FALSE,本科
7593,Hadoop开发工程师,"数据架构,架构设计,数据仓库,数据挖掘",深圳,深圳任展管理咨询有限公司,20-99人,90,FALSE,本科
7594,Hadoop开发工程师,"数据仓库,SQL,数据库,MySQL,数据库开发",深圳,深圳市汇陇科技有限公司,20-99人,9,TRUE,本科
7595,Hadoop开发工程师,"大数据开发,Java,机器学习,Python,MongoDB",深圳,外企德科,1000-9999人,22.5,FALSE,本科
7596,Hadoop开发工程师,"Hadoop,SQL",深圳,博悦科创,500-999人,12.5,TRUE,本科
7597,Hadoop开发工程师,"Hadoop,Oracle,SQL",深圳,深圳市德科信息技术有限公司,1000-9999人,16,FALSE,大专
7598,Hadoop开发工程师,"MySQL,ES,Spark,Hadoop,Hive",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,15,TRUE,本科
7599,DBA,"ETL,SQL,数据库,Oracle,Hive",深圳,深圳市睿服科技有限公司,500-999人,13.5,TRUE,本科
7600,数据分析师,"大数据开发,大数据分析,数据治理",深圳,北京银联金卡科技有限公司,300-499人,15,TRUE,本科
7601,Hadoop开发工程师,"机器学习,大数据开发,Python,Java,Hadoop",深圳,外企德科,1000-9999人,22.5,FALSE,本科
7602,Hadoop开发工程师,"Hadoop,PostgreSQL,Oracle",深圳,深圳新思,1000-9999人,12.5,TRUE,大专
7603,Hadoop开发工程师,,深圳,深圳市紫川软件有限公司,500-999人,15,TRUE,本科
7604,Hadoop开发工程师,"数据挖掘,数据处理,Hadoop,Oracle",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,20,FALSE,本科
7605,Hadoop开发工程师,MySQL,深圳,中信网络科技股份有限公司,500-999人,14,TRUE,本科
7606,Hadoop开发工程师,"SQL,数据仓库,Oracle,Hadoop,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,14,TRUE,大专
7607,Hadoop开发工程师,"大数据平台,MapReduce,Hive,Hadoop,Java",深圳,比亚迪,10000人以上,17.5,FALSE,本科
7608,Hadoop开发工程师,"ETL,Hadoop,Hive,Spark,MySQL",深圳,深圳新思,1000-9999人,12.5,TRUE,本科
7609,Hadoop开发工程师,"Hive,Spark,Hbase,数据库开发,Hadoop",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,18,FALSE,本科
7610,DBA,"数据库开发,ETL,数据仓库,MySQL,Oracle",深圳,长亮科技,1000-9999人,6.25,TRUE,本科
7611,Hadoop开发工程师,数据仓库,深圳,博悦科创,500-999人,14.5,TRUE,本科
7612,Hadoop开发工程师,"Hadoop,BI,Shell,HQL,Oracle",深圳,深圳新思,1000-9999人,14,TRUE,大专
7613,Hadoop开发工程师,Linux,深圳,深圳万拓科技创新有限公司,500-999人,22.5,FALSE,学历不限
7614,Hadoop开发工程师,"MySQL,Oracle,Hive,Hadoop,Spark",深圳,深圳市碣石软件有限公司,20-99人,15,TRUE,大专
7615,Hadoop开发工程师,"ETL,数据库开发",深圳,深圳市协卓软件有限公司,500-999人,17.5,FALSE,本科
7616,Hadoop开发工程师,"Hadoop,数据库开发,Java,数据挖掘,Kafka",深圳,深圳市先创数字技术有限公司,100-299人,20,FALSE,本科
7617,Hadoop开发工程师,"Hadoop,Hive,Oracle,Python,Spark",深圳,申朴信息,500-999人,17.5,FALSE,大专
7618,Hadoop开发工程师,"ETL,数据仓库",深圳,金蝶软件（中国）有限公司,1000-9999人,19.5,FALSE,本科
7619,Hadoop开发工程师,"数据库,Hadoop",深圳,深圳昂楷科技有限公司,100-299人,22.5,FALSE,本科
7620,Hadoop开发工程师,"Hadoop,数据库,Oracle,Hive,Spark",深圳,博悦科创,500-999人,12.5,TRUE,大专
7621,Hadoop开发工程师,"大数据开发,SQL,ETL,Hadoop,Spark",深圳,深圳市众软信息技术有限公司,20-99人,12.5,TRUE,大专
7622,Hadoop开发工程师,"ETL,Hadoop,BI,Oracle",深圳,鼎和财产保险股份有限公司,1000-9999人,17.5,FALSE,本科
7623,数据分析师,"Oracle,SQL,MySQL,数据库开发,Spark",深圳,富德保险控股股份有限公司,10000人以上,11.5,TRUE,本科
7624,Hadoop开发工程师,"Java,Python,Perl,Hadoop,MySQL",深圳,深圳市华杰科技有限公司,500-999人,20,FALSE,本科
7625,Hadoop开发工程师,"Hadoop,Hbase,Hive,MapReduce,BI",深圳,深圳市拓保软件有限公司,1000-9999人,17.5,FALSE,本科
7626,Hadoop开发工程师,"Hadoop,数据建模,数据挖掘,数据分析",深圳,深圳市卓越信息技术有限公司,20-99人,20,FALSE,本科
7627,数据分析师,"Python,Oracle,SQL,Java,ETL",深圳,京北方,10000人以上,16,FALSE,本科
7628,Hadoop开发工程师,"Hadoop,Hive,Spark",深圳,博彦科技,10000人以上,17.5,FALSE,本科
7629,Hadoop开发工程师,"Hadoop,Hive,数据库,大数据架构",深圳,深圳市讯方技术股份有限公司,1000-9999人,18.5,FALSE,本科
7630,Hadoop开发工程师,"Hive,Spark,Hadoop",深圳,深圳市德科信息技术有限公司,1000-9999人,17,FALSE,本科
7631,Hadoop开发工程师,Hive,深圳,博悦科创,500-999人,12.5,TRUE,本科
7632,Hadoop开发工程师,大数据技术开发,深圳,万普置业,100-299人,30,FALSE,本科
7633,Hadoop开发工程师,"数据仓库,数据治理,SQL,Python,数据库开发",深圳,深圳云裳衣联网科技有限公司,20-99人,20,FALSE,本科
7634,Hadoop开发工程师,"Hadoop,SQL",深圳,深圳市德科信息技术有限公司,1000-9999人,16.5,FALSE,本科
7635,Hadoop开发工程师,"Hadoop,数据库,Hive",深圳,博为峰股份,500-999人,17.5,FALSE,本科
7636,Hadoop开发工程师,"ETL,数据挖掘,Python,SQL,Hadoop",深圳,厦门至恒融兴信息技术股份有限公司,1000-9999人,12,TRUE,本科
7637,Hadoop开发工程师,"Hadoop,Hive,Spark",深圳,博悦科创,500-999人,14.5,TRUE,大专
7638,Hadoop开发工程师,,深圳,深圳市电子商务安全证书管理有限公司,100-299人,16,FALSE,本科
7639,Hadoop开发工程师,Hadoop,深圳,深圳市德科信息技术有限公司,1000-9999人,17.5,FALSE,本科
7640,数据分析师,"SQL,Hadoop,BI,Kettle,Informatica",深圳,深圳市鼎驰科技发展有限公司,100-299人,12.5,TRUE,大专
7641,Hadoop开发工程师,"Oracle,MySQL,数据仓库,Spark,Hadoop",深圳,云度新能源汽车有限公司,1000-9999人,15,TRUE,本科
7642,Hadoop开发工程师,"Hadoop,Python",深圳,天阳宏业科技股份有限公司,1000-9999人,17.5,FALSE,本科
7643,数据分析师,ETL,深圳,盒子科技,500-999人,32.5,FALSE,本科
7644,Hadoop开发工程师,"Spark,Hadoop,Hive,Java,Python",深圳,深圳斯达领科网络科技有限公司,1000-9999人,22.5,FALSE,本科
7645,DBA,"ETL,数据仓库,数据库,数据库开发",深圳,厦门至恒融兴信息技术股份有限公司,1000-9999人,16.5,FALSE,本科
7646,Hadoop开发工程师,"Oracle,MySQL,数据仓库,Spark,Hadoop",深圳,云度新能源汽车有限公司,1000-9999人,15,TRUE,本科
7647,Hadoop开发工程师,Python,深圳,老百姓大药房,10000人以上,12.5,TRUE,大专
7648,数据分析师,"Hadoop,Hive,Spark",深圳,浩鲸科技,1000-9999人,20,FALSE,本科
7649,Hadoop开发工程师,"数据仓库,DBA,SQL,Spark,Hadoop",深圳,深圳新思,1000-9999人,22,FALSE,本科
7650,Hadoop开发工程师,"Hive,Spark",深圳,博彦科技,10000人以上,20,FALSE,本科
7651,Hadoop开发工程师,"数据分析,数据架构,数据处理",深圳,云度新能源汽车有限公司,1000-9999人,9,TRUE,本科
7652,Hadoop开发工程师,"ETL,数据仓库,SQL,Hadoop",深圳,北京东方金信科技股份有限公司,500-999人,17.5,FALSE,本科
7653,Java开发工程师,"信息安全,网络安全,数据分析",深圳,任子行,1000-9999人,16.5,FALSE,本科
7654,Hadoop开发工程师,"数据库开发,数据分析,数据库",深圳,招联金融,500-999人,21.5,FALSE,本科
7655,Hadoop开发工程师,"数据仓库,数据库,Hive",深圳,深圳市睿服科技有限公司,500-999人,17.5,FALSE,本科
7656,前端开发,"Hadoop,NoSQL,HDFS,Spark,Storm",深圳,云度新能源汽车有限公司,1000-9999人,12.5,TRUE,本科
7657,Hadoop开发工程师,大数据开发,深圳,深圳市拓保软件有限公司,1000-9999人,14,TRUE,大专
7658,Hadoop开发工程师,"Hive,ETL,数据仓库",深圳,博彦科技(深圳)有限公司,500-999人,18.5,FALSE,大专
7659,Hadoop开发工程师,"Hadoop,Oracle,Spark,数据库,数据库开发",深圳,深圳市睿服科技有限公司,500-999人,17,FALSE,本科
7660,Hadoop开发工程师,"Git,JAVA/PYTHON,HDFS,SPARK、HBASE,Hadoop",深圳,欣旺达电子,1000-9999人,17.5,FALSE,本科
7661,其他职业,"Hbase,Spark,Hive,Java,Hadoop",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,15.5,FALSE,本科
7662,Hadoop开发工程师,"SQL,数据仓库,Oracle,Hadoop,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,14,TRUE,大专
7663,Hadoop开发工程师,"数据库开发,数据处理,数据架构",深圳,深圳市协卓软件有限公司,500-999人,17.5,FALSE,本科
7664,Hadoop开发工程师,"Hive,Spark,Hadoop,数据处理,数据分析",深圳,深圳市德科信息技术有限公司,1000-9999人,16.5,FALSE,大专
7665,Hadoop开发工程师,"Hadoop框架/HDFS,Spark,Hbase,Hive,MapReduce",深圳,深圳市讯方技术股份有限公司,1000-9999人,15,TRUE,本科
7666,Hadoop开发工程师,"ETL,数据仓库,Hadoop,SQL,数据库",深圳,深圳魔耳智能声学科技有限公司,20-99人,17.5,FALSE,本科
7667,Hadoop开发工程师,"Hadoop,Spark",深圳,中讯志远(武汉)科技有限公司,100-299人,12.5,TRUE,本科
7668,Hadoop开发工程师,"Flume,Hadoop,MR/HIVE/SPARK",深圳,深圳市德科信息技术有限公司,1000-9999人,16,FALSE,本科
7669,Java开发工程师,"Java,大数据开发",深圳,深圳市华云中盛科技股份有限公司,500-999人,30,FALSE,大专
7670,其他后端开发工程师,"Windows,MySQL,数据处理,数据挖掘,数据库开发",深圳,深圳市协卓软件有限公司,500-999人,17.5,FALSE,本科
7671,数据分析师,,深圳,OPPO,1000-9999人,105,FALSE,本科
7672,Hadoop开发工程师,数据建模,深圳,外企德科,1000-9999人,12.5,TRUE,本科
7673,Hadoop开发工程师,"Hadoop框架/HDFS,Hbase",深圳,招联金融,500-999人,4.6,TRUE,本科
7674,DBA,"数据库,Hbase,Spark,MapReduce",深圳,亚泰(山东)智能机器人有限公司,20-99人,9,TRUE,本科
7675,Hadoop开发工程师,"数据仓库,Hive,SQL,Python,数据库开发",深圳,深圳市睿服科技有限公司,500-999人,14.5,TRUE,本科
7676,Hadoop开发工程师,"Spark,大数据开发,实时数仓,Hadoop,Flink",深圳,深圳百果园实业(集团)股份有限公司,10000人以上,22.5,FALSE,本科
7677,Hadoop开发工程师,"大数据,后台研发,架构设计",深圳,清华大学深圳国际研究生院,1000-9999人,15,TRUE,学历不限
7678,其他后端开发工程师,"Hadoop,大数据平台,分布式,分布式存储,Ceph",深圳,深圳市中盛瑞达科技有限公司,100-299人,34,FALSE,本科
7679,Hadoop开发工程师,"Hadoop,Spark,Hbase,Python,Java",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,17.5,FALSE,本科
7680,Hadoop开发工程师,"Java,Hadoop,Hive,Spark,数仓建模",深圳,广州市卓为信息技术有限公司,300-499人,26.5,FALSE,大专
7681,Hadoop开发工程师,"数据仓库,ETL,SQL,数据库,数据库开发",深圳,深圳市拓保软件有限公司,1000-9999人,19,FALSE,大专
7682,Hadoop开发工程师,"Hadoop,MPP,Python,Java,Linux",深圳,深圳市德科信息技术有限公司,1000-9999人,15,TRUE,本科
7683,Hadoop开发工程师,"Hadoop,Hive,Hbase,Spark,ElasticSearch",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,24,FALSE,本科
7684,DBA,"MySQL,数据库",深圳,京北方,10000人以上,17.5,FALSE,本科
7685,Java开发工程师,"数据仓库,SQL,Spark,Python,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,19.5,FALSE,大专
7686,数据分析师,"SQL,Linux",深圳,北京宇信科技集团股份有限公司,1000-9999人,16,FALSE,本科
7687,数据分析师,"Flink,Hive,ETL,Hadoop,Spark",深圳,鼎盛动力,100-299人,22.5,FALSE,本科
7688,Hadoop开发工程师,"数据仓库,Oracle,Hadoop,MySQL",深圳,深圳新思,1000-9999人,12.5,TRUE,本科
7689,Java开发工程师,"数据仓库,SQL,Spark,Python,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,19.5,FALSE,大专
7690,Hadoop开发工程师,"Hadoop,Python,Hbase,Java,ElasticSearch",深圳,软通动力信息技术(集团)股份有限公司,10000人以上,23.5,FALSE,本科
7691,Hadoop开发工程师,"大数据开发,数据采集,大数据平台,Hadoop",深圳,优购科技有限公司,1000-9999人,35,FALSE,本科
7692,Hadoop开发工程师,Hadoop,深圳,上海得逸信息技术有限公司,500-999人,20,FALSE,大专
7693,Hadoop开发工程师,"大数据开发,Java,数据仓库,数据挖掘,MapReduce",深圳,深圳新思,1000-9999人,15,TRUE,大专
7694,数据分析师,"Hive,Spark,Hadoop,Shell,Python",深圳,深圳市拓保软件有限公司,1000-9999人,17.5,FALSE,本科
7695,Hadoop开发工程师,"SQL,Hadoop,Hive,Spark,MySQL",深圳,上海永映软件有限公司,100-299人,15,TRUE,大专
7696,Hadoop开发工程师,"数据仓库,大数据开发",深圳,常州威沃数据科技有限公司北京分公司,100-299人,20,FALSE,大专
7697,数据分析师,"数据库开发,SQL,Hive,ETL,数据仓库",深圳,鼎盛动力,100-299人,21.5,FALSE,本科
7698,数据分析师,数据库开发,深圳,双胞胎集团,10000人以上,12.5,TRUE,大专
7699,Java开发工程师,"数据仓库,SQL,Spark,Python,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,19.5,FALSE,大专
7700,Hadoop开发工程师,"Hadoop,Spark,MySQL,Python,Java",深圳,上海帅临商务咨询管理中心,20-99人,17.5,FALSE,本科
7701,Python开发工程师,数据库开发,深圳,重庆市瑞德铭科技发展有限公司深圳分公司,1000-9999人,20,FALSE,本科
7702,Hadoop开发工程师,"ETL,Hadoop,Spark,SQL,数据仓库",深圳,鼎盛动力,100-299人,19,FALSE,本科
7703,Java开发工程师,"大数据开发,Java,Scala,Flink,Kafka",深圳,招银云创信息技术有限公司,500-999人,17.5,FALSE,本科
7704,Java开发工程师,"数据仓库,SQL,Spark,Python,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,19.5,FALSE,大专
7705,Hadoop开发工程师,"大数据开发,Spark,Hadoop,数据分析,数据库",深圳,深圳市亿科数字科技有限公司,300-499人,20,FALSE,本科
7706,Hadoop开发工程师,"数据分析,机器学习",深圳,富士康科技集团,10000人以上,17.5,FALSE,硕士
7707,Hadoop开发工程师,"数据库开发,MySQL,大数据开发,Hadoop",深圳,鼎盛动力,100-299人,22.5,FALSE,本科
7708,Hadoop开发工程师,"Java,Scala,Python,Hadoop,Spark",深圳,深圳北斗应用技术研究院有限公司,100-299人,20,FALSE,本科
7709,Java开发工程师,"数据仓库,SQL,Spark,Python,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,19.5,FALSE,大专
7710,Hadoop开发工程师,"数据仓库,Hive,Oracle,MySQL,Linux",深圳,深圳市睿服科技有限公司,500-999人,16.5,FALSE,本科
7711,Hadoop开发工程师,"ETL,数据仓库,数据库开发,数据处理,DB2",深圳,中电金信软件有限公司,10000人以上,10.5,TRUE,本科
7712,数据分析师,"Oracle,数据仓库,Tableau,Python,SQL",深圳,易思博酷客,500-999人,13.5,TRUE,本科
7713,Java开发工程师,"数据仓库,SQL,Spark,Python,MySQL",深圳,深圳市拓保软件有限公司,1000-9999人,19.5,FALSE,大专
7714,Hadoop开发工程师,"Kafka,Hadoop,Redis,Flink,ElasticSearch",深圳,深圳市德科信息技术有限公司,1000-9999人,12.5,TRUE,大专
7715,Hadoop开发工程师,"大数据开发,Hadoop,Spark,Flink,数据集市",深圳,法本信息,1000-9999人,15,TRUE,大专
7716,Hadoop开发工程师,"MySQL,数据库,Spark",深圳,青岛中恒汇峰信息科技管理有限公司,20-99人,20,FALSE,本科
7717,Hadoop开发工程师,"数据仓库,ETL,SQL,数据库,数据库开发",深圳,深圳市拓保软件有限公司,1000-9999人,19,FALSE,大专
7718,Hadoop开发工程师,"ETL,数据仓库,数据库开发,数据处理,DB2",深圳,中电金信软件有限公司,10000人以上,10.5,TRUE,本科
7719,Hadoop开发工程师,"Hive,Spark,Hadoop,Hbase,大数据开发",深圳,深圳市德科信息技术有限公司,1000-9999人,15,TRUE,本科
7720,Hadoop开发工程师,"数据库开发,大数据分析,数据处理",深圳,舟恩信息,20-99人,25,FALSE,本科
7721,数据分析师,"数据库开发,Hadoop,Python,Spark,Azkaban",深圳,天津召禾木非企业管理咨询有限公司,,22.5,FALSE,本科
7722,Hadoop开发工程师,"数据仓库,ETL,SQL,数据库,数据库开发",深圳,深圳市拓保软件有限公司,1000-9999人,19,FALSE,大专
7723,Hadoop开发工程师,"ETL,数据仓库,数据库开发,Kettle,大数据分析",深圳,锦师乐伯(北京)管理顾问有限公司,1000-9999人,19.5,FALSE,本科
7724,Hadoop开发工程师,大数据开发,深圳,华润置地,10000人以上,12.5,TRUE,本科
7725,Hadoop开发工程师,数据库开发,深圳,重庆市瑞德铭科技发展有限公司深圳分公司,1000-9999人,16,FALSE,本科
7726,Hadoop开发工程师,"数据库开发,MySQL,SQL Server,SQL,数据库",深圳,深圳市拓保软件有限公司,1000-9999人,18.5,FALSE,大专
7727,数据分析师,"Spark,Hadoop,BI,Python",深圳,极光,500-999人,22.5,FALSE,本科
7728,Hadoop开发工程师,"ETL,数据仓库,数据库开发,数据处理,DB2",深圳,中电金信软件有限公司,10000人以上,10.5,TRUE,本科
7729,数据分析师,"数据库开发,数据建模",深圳,深圳新河通创科技有限公司,500-999人,22.5,FALSE,本科
7730,Hadoop开发工程师,数据仓库,深圳,金碧物业,10000人以上,24,FALSE,本科
7731,Hadoop开发工程师,"数据仓库,ETL,SQL,数据库,数据库开发",深圳,深圳市拓保软件有限公司,1000-9999人,19,FALSE,大专
7732,数据分析师,"Hadoop,Spark,Hive",深圳,华侨城集团,10000人以上,37.5,FALSE,本科
7733,数据分析师,数据库开发,深圳,OPPO,1000-9999人,40,FALSE,本科
7734,Hadoop开发工程师,"数据库开发,Spark,Linux,MapReduce,Storm",深圳,深圳市拓保软件有限公司,1000-9999人,12.5,TRUE,本科
7735,Hadoop开发工程师,"Linux,MySQL,Oracle,Hadoop,Impala",深圳,杰瑞集团,1000-9999人,15,TRUE,本科
7736,Hadoop开发工程师,数据库开发,深圳,金碧物业,10000人以上,24,FALSE,本科
7737,Hadoop开发工程师,"ETL,数据仓库,Hadoop,MySQL,数据处理",深圳,展动力,1000-9999人,27,FALSE,本科
7738,其他职业,"数据分析,数据仓库,大数据分析,大数据开发",深圳,成都飞普腾科技有限公司,20-99人,42.5,FALSE,大专
7739,Hadoop开发工程师,"Hadoop,大数据开发",深圳,深圳市拓保软件有限公司,1000-9999人,12,TRUE,本科
7740,数据分析师,"Storm,Hadoop,大数据开发,Hbase",深圳,深圳复临信息科技有限公司,100-299人,22.5,FALSE,本科
7741,Hadoop开发工程师,"Tableau,SQL,Hadoop",深圳,深圳艾融科技有限公司,20人以下,17.5,FALSE,本科
7742,Hadoop开发工程师,"Hadoop,Spark,Flink,ES,Hive",深圳,千锋互联科技,500-999人,30,FALSE,大专
7743,Hadoop开发工程师,"Python,Java,Linux,Hive,Hadoop",深圳,深圳新思,1000-9999人,12.5,TRUE,大专
7744,Hadoop开发工程师,"Tableau,Hive,数据处理,BI,Java",深圳,深圳市德科信息技术有限公司,1000-9999人,15.5,FALSE,大专
7745,数据分析师,"数据库开发,SQLServer,SQL Server,SQL,数据库",深圳,合肥观维科技有限公司,20-99人,25,FALSE,本科
7746,Hadoop开发工程师,"MapReduce,SQL,Hive,Python,Hadoop",深圳,厦门至恒融兴信息技术股份有限公司,1000-9999人,16,FALSE,本科
7747,Hadoop开发工程师,"数据库开发,数据挖掘,数据分析,数据处理,数据建模",深圳,金蝶软件（中国）有限公司,1000-9999人,27,FALSE,本科
7748,Hadoop开发工程师,"Hadoop,Hive,Spark,Storm",深圳,深圳斯达领科网络科技有限公司,1000-9999人,27.5,FALSE,本科
7749,Hadoop开发工程师,"Scala,Python,Spark,Java,Hadoop",深圳,深圳市德科信息技术有限公司,1000-9999人,16.5,FALSE,本科
7750,数据分析师,"数据库开发,C++,Python,MySQL,SQL Server",深圳,合肥观维科技有限公司,20-99人,25,FALSE,本科
7751,Hadoop开发工程师,大数据分析,深圳,任子行,1000-9999人,16.5,FALSE,本科
7752,Hadoop开发工程师,"Hadoop,Spark,Flink,Java,Kafka",深圳,亿达信息,1000-9999人,12,TRUE,本科
7753,Hadoop开发工程师,"Java,Oracle,Hadoop,Spark,HDFS",深圳,博悦科创,500-999人,13.5,TRUE,大专
7754,Hadoop开发工程师,"数据库开发,数据挖掘,数据采集,大数据开发",深圳,深圳市人才服务中心(深圳市人才大市场),300-499人,25,FALSE,本科
7755,数据分析师,"Hadoop,Python,Spark,SQL,大数据开发",深圳,深圳市嘉鸿网络科技有限公司,1000-9999人,32.5,FALSE,本科
7756,数据分析师,"Hadoop,DataStage,Python,Impala,Java",深圳,上海帅临商务咨询管理中心,20-99人,25,FALSE,本科
7757,Hadoop开发工程师,"Hadoop,MySQL,Python,Linux,Java",深圳,深圳市德科信息技术有限公司,1000-9999人,15,TRUE,本科
7758,Hadoop开发工程师,"数据库开发,大数据分析,数据架构,数据挖掘,Java",深圳,深圳市富士智能系统有限公司,100-299人,24,FALSE,本科
7759,数据分析师,"大数据开发,Spark,数据库",深圳,上海帅临商务咨询管理中心,20-99人,25,FALSE,本科
7760,Hadoop开发工程师,"Hadoop,Spark,Oracle,Hive",深圳,博悦科创,500-999人,14.5,TRUE,本科
7761,Hadoop开发工程师,"大数据开发,Hadoop,Hive,Spark",深圳,深圳市比希科技有限公司,20-99人,16.5,FALSE,本科
7762,Hadoop开发工程师,"大数据分析,Python,Hadoop,数据库开发,机器学习",深圳,深圳市富士智能系统有限公司,100-299人,24,FALSE,本科
7763,Hadoop开发工程师,大数据系统运维,深圳,深圳市中盾联投软件有限公司,20-99人,12.5,TRUE,本科
7764,Hadoop开发工程师,"大数据开发,ETL,数据挖掘,Python,Hive",深圳,厦门至恒融兴信息技术股份有限公司,1000-9999人,14.5,TRUE,本科
7765,Hadoop开发工程师,"Hive,Spark",深圳,深圳市安鑫教育科技有限公司,20人以下,15.5,FALSE,本科
7766,Hadoop开发工程师,"SQL,Hive,Hadoop,Linux,Python",深圳,深圳市拓保软件有限公司,1000-9999人,15,TRUE,本科
7767,Hadoop开发工程师,"Hive,Spark",深圳,博悦科创,500-999人,14.5,TRUE,大专
7768,Hadoop开发工程师,"MySQL,SQL Server,SQL,数据库,Sqoop",深圳,深圳市德科信息技术有限公司,1000-9999人,14,TRUE,本科
7769,Hadoop开发工程师,"Hadoop,MySQL,Oracle,数据库开发",深圳,星网信通,300-499人,14,TRUE,本科
7770,Hadoop开发工程师,"Hadoop,Java,ETL,数据库开发,Flink",深圳,上海帅临商务咨询管理中心,20-99人,27.5,FALSE,本科
7771,Hadoop开发工程师,"Linux,Python,Java,SQL,Hadoop",深圳,博悦科创,500-999人,13.5,TRUE,大专
7772,Hadoop开发工程师,"Oracle,SQLServer,PG,MySQL,HADOOP测试",深圳,深圳市德科信息技术有限公司,1000-9999人,12.5,TRUE,大专
7773,数据分析师,"Hive,数据治理,数据处理,数据清洗,Hadoop",深圳,极光,500-999人,25,FALSE,本科
7774,Hadoop开发工程师,"数据库开发,Oracle,MySQL,数据分析,数据挖掘",深圳,上海帅临商务咨询管理中心,20-99人,32.5,FALSE,本科
7775,Hadoop开发工程师,"ETL,数据仓库,SQL,Hadoop,数据库",深圳,青岛中恒汇峰信息科技管理有限公司,20-99人,27.5,FALSE,本科
7776,Hadoop开发工程师,"ETL,数据挖掘,数据库开发",深圳,深圳市协卓软件有限公司,500-999人,17.5,FALSE,本科
7777,Hadoop开发工程师,"数据仓库,数据库开发,数据库,数据挖掘,数据处理",深圳,北软互联(北京)科技有限公司,20-99人,15,TRUE,大专
7778,Hadoop开发工程师,"Hadoop,Linux,Hbase,大数据开发,架构设计",深圳,深圳复临信息科技有限公司,100-299人,35,FALSE,本科
7779,Hadoop开发工程师,"运维,SQL,数据库,数据仓库,ETL",深圳,宇博信诚(北京)信息技术有限公司上海分公司,100-299人,14,TRUE,本科
7780,Hadoop开发工程师,"运维,ETL,Hadoop,MySQL,Python",深圳,深圳市中盾联投软件有限公司,20-99人,10.5,TRUE,大专
7781,数据分析师,"Oracle,Python,数据仓库,数据库开发,BI",深圳,深圳市鼎驰科技发展有限公司,100-299人,13,TRUE,大专
7782,Hadoop开发工程师,"数据仓库,数据处理,数据分析,运维",深圳,深圳任展管理咨询有限公司,20-99人,45,FALSE,本科
7783,Hadoop开发工程师,"Hadoop,Spark,Hive,Kafka,PostgreSQL",深圳,阿尔泰克,1000-9999人,20,FALSE,大专
7784,Hadoop开发工程师,"ETL,Oracle,Hadoop,MySQL,SCALA",深圳,东方国信,1000-9999人,11.5,TRUE,本科
7785,前端开发,,深圳,WeSure微保,1000-9999人,22.5,FALSE,本科
7786,Hadoop开发工程师,"SQL,Hadoop,数据库,ETL,BI",深圳,深圳新思,1000-9999人,12.5,TRUE,大专
7787,Hadoop开发工程师,"数据架构,数据采集,架构设计,数据处理",深圳,深圳任展管理咨询有限公司,20-99人,65,FALSE,本科
7788,Hadoop开发工程师,"Hadoop,数据库开发",深圳,安正软件,100-299人,14,TRUE,本科
7789,Hadoop开发工程师,"Python,数据库,数据处理,大数据分析,Scala",深圳,深圳市拓保软件有限公司,1000-9999人,16.5,FALSE,大专
7790,数据分析师,"数据仓库,SQL Server,ORACLE数据库开发,Informatica",深圳,深圳市德科信息技术有限公司,1000-9999人,13,TRUE,本科
7791,Hadoop开发工程师,"Linux,Python,Hadoop",深圳,深圳市睿服科技有限公司,500-999人,17.5,FALSE,本科
7792,数据分析师,"数据架构,架构设计,数据仓库,数据挖掘",深圳,深圳任展管理咨询有限公司,20-99人,75,FALSE,本科
7793,Hadoop开发工程师,"MySQL,Oracle,SQLServer,数据仓库,数据架构",深圳,天云聚合,20-99人,10,TRUE,本科
